Item_Number,Name,Year,Theme,Subtheme,Pieces,Minifigures,Image_URL,GBP_MSRP,USD_MSRP,CAD_MSRP,EUR_MSRP,Packaging,Availability
5823,The_Good_Fairy's_Bedroom,2000,Belville,Fairy-Tale,36,1,http://images.brickset.com/sets/images/5823-1.jpg,NA,6,NA,NA,Not_specified,Not_specified
5824,The_Good_Fairy's_House,2000,Belville,Fairy-Tale,66,1,http://images.brickset.com/sets/images/5824-1.jpg,NA,8,NA,NA,Not_specified,Not_specified
5825,Stella_and_the_Fairy,2000,Belville,Fairy-Tale,54,2,http://images.brickset.com/sets/images/5825-1.jpg,NA,13,NA,NA,Not_specified,Not_specified
5826,The_Queen's_Room,2000,Belville,Fairy-Tale,79,1,http://images.brickset.com/sets/images/5826-1.jpg,NA,17,NA,NA,Not_specified,Not_specified
5827,Royal_Coach,2000,Belville,Fairy-Tale,83,3,http://images.brickset.com/sets/images/5827-1.jpg,NA,27,NA,NA,Not_specified,Not_specified
5903,Johnny_Thunder_and_Baby_T,2000,Adventurers,Dino_Island,23,1,http://images.brickset.com/sets/images/5903-1.jpg,NA,2,NA,NA,Box,Retail
5904,Microcopter,2000,Adventurers,Dino_Island,28,1,http://images.brickset.com/sets/images/5904-1.jpg,NA,2,NA,NA,Box,Retail
5911,Johnny_Thunder's_Plane,2000,Adventurers,Dino_Island,22,1,http://images.brickset.com/sets/images/5911-1.jpg,NA,3,NA,NA,Polybag,Retail_-_limited
5912,Mike's_Swamp_Boat,2000,Adventurers,Dino_Island,19,1,http://images.brickset.com/sets/images/5912-1.jpg,NA,3,NA,NA,Polybag,Retail_-_limited
5913,Dr._Kilroy's_Car,2000,Adventurers,Dino_Island,21,1,http://images.brickset.com/sets/images/5913-1.jpg,NA,3,NA,NA,Polybag,Retail_-_limited
5914,Sam_Sanister_and_Baby_T,2000,Adventurers,Dino_Island,21,1,http://images.brickset.com/sets/images/5914-1.jpg,NA,3,NA,NA,Box,Retail_-_limited
5921,Research_Glider,2000,Adventurers,Dino_Island,57,1,http://images.brickset.com/sets/images/5921-1.jpg,NA,6,NA,NA,Box,Retail
5934,Dino_Explorer,2000,Adventurers,Dino_Island,90,2,http://images.brickset.com/sets/images/5934-1.jpg,NA,15,NA,NA,Box,Retail
5935,Island_Hopper,2000,Adventurers,Dino_Island,205,1,http://images.brickset.com/sets/images/5935-1.jpg,NA,20,NA,NA,Box,Retail
5955,All_Terrain_Trapper,2000,Adventurers,Dino_Island,185,3,http://images.brickset.com/sets/images/5955-1.jpg,NA,30,NA,NA,Box,Retail
5975,T-Rex_Transport,2000,Adventurers,Dino_Island,321,5,http://images.brickset.com/sets/images/5975-1.jpg,NA,50,NA,NA,Box,Retail
5987,Dino_Research_Compound,2000,Adventurers,Dino_Island,617,6,http://images.brickset.com/sets/images/5987-1.jpg,NA,80,NA,NA,Box,Retail
6026,King_Leo,2000,Castle,Knights'_Kingdom_I,21,2,http://images.brickset.com/sets/images/6026-1.jpg,NA,5,NA,NA,Box,Retail
6032,Catapault_Crusher,2000,Castle,Knights'_Kingdom_I,56,1,http://images.brickset.com/sets/images/6032-1.jpg,NA,6,NA,NA,Box,Retail
6091,King_Leo's_Castle,2000,Castle,Knights'_Kingdom_I,529,8,http://images.brickset.com/sets/images/6091-1.jpg,NA,90,NA,NA,Box,Retail_-_limited
6094,Guarded_Treasure,2000,Castle,Knights'_Kingdom_I,103,2,http://images.brickset.com/sets/images/6094-1.jpg,NA,15,NA,NA,Box,Retail
6095,Royal_Joust,2000,Castle,Knights'_Kingdom_I,101,3,http://images.brickset.com/sets/images/6095-1.jpg,NA,20,NA,NA,Box,Retail
6096,Bull's_Attack,2000,Castle,Knights'_Kingdom_I,313,4,http://images.brickset.com/sets/images/6096-1.jpg,NA,50,NA,NA,Box,Retail
6098,King_Leo's_Castle,2000,Castle,Knights'_Kingdom_I,529,8,http://images.brickset.com/sets/images/6098-1.jpg,NA,90,NA,NA,Box,Retail
6423,Mini_Tow_Truck,2000,Town,City,35,1,http://images.brickset.com/sets/images/6423-1.jpg,NA,5,NA,NA,Box,Retail
6470,Mini_Dump_Truck,2000,Town,City,25,1,http://images.brickset.com/sets/images/6470-1.jpg,NA,3,NA,NA,Box,Retail
6471,4WD_Police_Patrol,2000,Town,City,30,1,http://images.brickset.com/sets/images/6471-1.jpg,NA,5,NA,NA,Box,Retail
6474,4-Wheeled_Front_Shovel,2000,Town,City,52,1,http://images.brickset.com/sets/images/6474-1.jpg,NA,7,NA,NA,Box,Retail
6477,Fire_Fighters'_Lift_Truck,2000,Town,City,114,3,http://images.brickset.com/sets/images/6477-1.jpg,NA,20,NA,NA,Box,Retail
6478,Fire_Fighters'_HQ,2000,Town,City,237,4,http://images.brickset.com/sets/images/6478-1.jpg,NA,50,NA,NA,Box,Retail
6519,Turbo_Tiger,2000,Town,Race,47,1,http://images.brickset.com/sets/images/6519-1.jpg,NA,5,NA,NA,Box,Retail
6520,Mobile_Outpost,2000,Town,Arctic,218,2,http://images.brickset.com/sets/images/6520-1.jpg,NA,30,NA,NA,Box,Retail
6569,Polar_Explorer,2000,Town,Bonus/Value_Pack,78,NA,http://images.brickset.com/sets/images/6569-1.jpg,NA,10,NA,NA,Box,Retail_-_limited
6573,Arctic_Expedition,2000,Town,Arctic,121,2,http://images.brickset.com/sets/images/6573-1.jpg,NA,15,NA,NA,Box,Retail
6575,Polar_Base,2000,Town,Arctic,441,6,http://images.brickset.com/sets/images/6575-1.jpg,NA,60,NA,NA,Box,Retail
6577,Snow_Scooter,2000,Town,Arctic,21,1,http://images.brickset.com/sets/images/6577-1.jpg,NA,2,NA,NA,Box,Retail
6579,Ice_Surfer,2000,Town,Arctic,43,1,http://images.brickset.com/sets/images/6579-1.jpg,NA,5,NA,NA,Box,Retail
6600,Highway_Construction,2000,Town,City,317,5,http://images.brickset.com/sets/images/6600-2.jpg,NA,80,NA,NA,Box,Retail
6602,Scorpion_Buggy,2000,Town,Race,78,1,http://images.brickset.com/sets/images/6602-2.jpg,NA,10,NA,NA,Box,Retail
6616,Rocket_Dragster,2000,Town,Race,147,1,http://images.brickset.com/sets/images/6616-1.jpg,NA,20,NA,NA,Box,Retail
6617,Tough_Truck_Rally,2000,Town,Race,383,4,http://images.brickset.com/sets/images/6617-1.jpg,NA,50,NA,NA,Box,Retail
6619,Red_Four_Wheel_Driver,2000,Town,Race,20,1,http://images.brickset.com/sets/images/6619-1.jpg,NA,2,NA,NA,Box,Retail
6626,Snow_Scooter,2000,Town,Arctic,20,1,http://images.brickset.com/sets/images/6626-2.jpg,NA,2,NA,NA,Polybag,Retail_-_limited
6713,Grip_'n'_Go_Challenge,2000,Town,Race,291,3,http://images.brickset.com/sets/images/6713-1.jpg,NA,30,NA,NA,Box,Retail
6714,Speed_Dragster,2000,Town,Race,80,1,http://images.brickset.com/sets/images/6714-1.jpg,NA,15,NA,NA,Box,Retail
7104,Desert_Skiff,2000,Star_Wars,Episode_IV-VI,55,2,http://images.brickset.com/sets/images/7104-1.jpg,NA,6,NA,NA,Box,Retail
7115,Gungan_Patrol,2000,Star_Wars,Episode_I,77,2,http://images.brickset.com/sets/images/7115-1.jpg,NA,10,NA,NA,Box,Retail
7124,Flash_Speeder,2000,Star_Wars,Episode_I,106,1,http://images.brickset.com/sets/images/7124-1.jpg,NA,10,NA,NA,Box,Retail
7134,A-wing_Fighter,2000,Star_Wars,Episode_IV-VI,125,2,http://images.brickset.com/sets/images/7134-1.jpg,NA,15,NA,NA,Box,Retail
7144,Slave_I,2000,Star_Wars,Episode_IV-VI,166,1,http://images.brickset.com/sets/images/7144-1.jpg,NA,20,NA,NA,Box,Retail
7155,Trade_Federation_AAT,2000,Star_Wars,Episode_I,158,2,http://images.brickset.com/sets/images/7155-1.jpg,NA,20,NA,NA,Box,Retail
7159,Star_Wars_Bucket,2000,Star_Wars,Episode_I,292,3,http://images.brickset.com/sets/images/7159-1.jpg,NA,25,NA,NA,Bucket,Retail
7180,B-wing_at_Rebel_Control_Center,2000,Star_Wars,Episode_IV-VI,338,3,http://images.brickset.com/sets/images/7180-1.jpg,NA,30,NA,NA,Box,Retail
7181,TIE_Interceptor,2000,Star_Wars,Ultimate_Collector_Series,703,NA,http://images.brickset.com/sets/images/7181-1.jpg,NA,100,NA,NA,Not_specified,Not_specified
7184,Trade_Federation_MTT,2000,Star_Wars,Episode_I,470,7,http://images.brickset.com/sets/images/7184-1.jpg,NA,50,NA,NA,Box,Retail
7190,Millennium_Falcon,2000,Star_Wars,Episode_IV-VI,663,6,http://images.brickset.com/sets/images/7190-1.jpg,NA,100,NA,NA,Box,Retail
7191,X-wing_Fighter,2000,Star_Wars,Ultimate_Collector_Series,1300,1,http://images.brickset.com/sets/images/7191-1.jpg,NA,150,NA,NA,Box,Retail_-_limited
8000,Pit_Droid,2000,Star_Wars,Technic,223,NA,http://images.brickset.com/sets/images/8000-1.jpg,NA,20,NA,NA,Box,Retail
8001,Battle_Droid,2000,Star_Wars,Technic,363,NA,http://images.brickset.com/sets/images/8001-1.jpg,NA,30,NA,NA,Box,Retail
8002,Destroyer_Droid,2000,Star_Wars,Technic,558,NA,http://images.brickset.com/sets/images/8002-1.jpg,NA,50,NA,NA,Box,Retail
8236,Bike_Burner,2000,Technic,Speed_Slammers,60,NA,http://images.brickset.com/sets/images/8236-1.jpg,NA,6,NA,NA,Box,Retail
8237,Formula_Force,2000,Technic,Speed_Slammers,115,NA,http://images.brickset.com/sets/images/8237-1.jpg,NA,10,NA,NA,Box,Retail
8238,Dueling_Dragsters,2000,Technic,Speed_Slammers,202,NA,http://images.brickset.com/sets/images/8238-1.jpg,NA,18,NA,NA,Box,Retail
8279,4WD_X-Track,2000,Technic,,449,NA,http://images.brickset.com/sets/images/8279-1.jpg,NA,70,NA,NA,Box,Retail
8300,LEGO_Technic_Guys,2000,Technic,,5,2,http://images.brickset.com/sets/images/8300-1.jpg,NA,11,NA,NA,Box,Retail
8305,Duel_Bikes,2000,Technic,Competition,192,2,http://images.brickset.com/sets/images/8305-1.jpg,NA,30,NA,NA,Box,Retail
8307,Stunt_Race,2000,Technic,Competition,392,1,http://images.brickset.com/sets/images/8307-1.jpg,NA,90,NA,NA,Box,Retail
8457,Power_Puller,2000,Technic,,979,1,http://images.brickset.com/sets/images/8457-1.jpg,NA,100,NA,NA,Box,Retail
8458,Silver_Champion,2000,Technic,,1431,NA,http://images.brickset.com/sets/images/8458-1.jpg,NA,170,NA,NA,Box,Retail
8509,Swamp,2000,Technic,Robo_Riders,45,NA,http://images.brickset.com/sets/images/8509-1.jpg,NA,6,NA,NA,Canister,Retail
8510,Lava,2000,Technic,Robo_Riders,35,NA,http://images.brickset.com/sets/images/8510-1.jpg,NA,6,NA,NA,Canister,Retail
8511,Frost,2000,Technic,Robo_Riders,44,NA,http://images.brickset.com/sets/images/8511-1.jpg,NA,6,NA,NA,Canister,Retail
8512,Onyx,2000,Technic,Robo_Riders,37,NA,http://images.brickset.com/sets/images/8512-1.jpg,NA,6,NA,NA,Canister,Retail
8513,Dust,2000,Technic,Robo_Riders,46,NA,http://images.brickset.com/sets/images/8513-1.jpg,NA,6,NA,NA,Canister,Retail
8514,Power,2000,Technic,Robo_Riders,32,NA,http://images.brickset.com/sets/images/8514-1.jpg,NA,6,NA,NA,Canister,Retail
8515,RoboRider_Wheels,2000,Technic,Robo_Riders,4,NA,http://images.brickset.com/sets/images/8515-1.jpg,NA,2,NA,NA,Box,Retail
8521,Flare,2000,Technic,Slizer,44,NA,http://images.brickset.com/sets/images/8521-1.jpg,NA,6,NA,NA,Box,Retail
8522,Spark,2000,Technic,Slizer,35,NA,http://images.brickset.com/sets/images/8522-1.jpg,NA,6,NA,NA,Box,Retail
8523,Blaster,2000,Technic,Slizer,88,NA,http://images.brickset.com/sets/images/8523-1.jpg,NA,15,NA,NA,Box,Retail
9534,Mosaic_Tiles,2000,Education,,258,NA,http://images.brickset.com/sets/images/9534-1.jpg,NA,64,NA,NA,Not_specified,Not_specified
9723,Cities_&_Transportation,2000,Education,,388,NA,http://images.brickset.com/sets/images/9723-1.jpg,NA,110,NA,NA,Not_specified,Not_specified
9731,Vision_Command,2000,Mindstorms,1.5,138,NA,http://images.brickset.com/sets/images/9731-1.jpg,NA,100,NA,NA,Box,Retail
9736,Exploration_Mars,2000,Mindstorms,1.5,155,NA,http://images.brickset.com/sets/images/9736-1.jpg,NA,50,NA,NA,Box,Retail
9754,Dark_Side_Development_Kit,2000,Mindstorms,Star_Wars,578,NA,http://images.brickset.com/sets/images/9754-1.jpg,NA,100,NA,NA,Box,Retail
9917,DCP_Sensor_Connector_Cable,2000,Education,Mindstorms,1,NA,http://images.brickset.com/sets/images/9917-1.jpg,NA,59,NA,NA,Not_specified,Not_specified
B003,1x4x6_Red_Door_and_Frames,_Transparent_Green_Panes,2000,Bulk_Bricks,,10,NA,http://images.brickset.com/sets/images/B003-1.jpg,NA,9.99,NA,NA,Polybag,LEGO_exclusive
B005,2_x_4_Ridge_Roof_Tiles,_Low_Sloped_Red,2000,Bulk_Bricks,,25,NA,http://images.brickset.com/sets/images/B005-1.jpg,NA,4.99,NA,NA,Polybag,LEGO_exclusive
1070,Stunt_Flyer,1999,Town,Extreme_Team,20,1,http://images.brickset.com/sets/images/1070-1.jpg,NA,3,NA,NA,Box,Retail_-_limited
1095,Super_Sub,1999,Aquazone,Hydronauts,24,1,http://images.brickset.com/sets/images/1095-1.jpg,NA,3,NA,NA,Box,Retail_-_limited
1097,Res-Q_Runner,1999,Town,Res-Q,18,1,http://images.brickset.com/sets/images/1097-1.jpg,NA,2,NA,NA,Box,Retail_-_limited
1099,Ninja_Blaster,1999,Castle,Ninja,24,1,http://images.brickset.com/sets/images/1099-1.jpg,NA,2,NA,NA,Not_specified,Not_specified
1128,Santa_on_Skis,1999,Seasonal,Christmas,21,NA,http://images.brickset.com/sets/images/1128-1.jpg,NA,14,NA,NA,Not_specified,Not_specified
1129,Santa_on_Reindeer,1999,Seasonal,Christmas,34,NA,http://images.brickset.com/sets/images/1129-1.jpg,NA,14,NA,NA,Not_specified,Not_specified
1185,Raft,1999,Castle,Ninja,25,1,http://images.brickset.com/sets/images/1185-1.jpg,NA,2,NA,NA,Box,Promotional
1187,Glider,1999,Castle,Ninja,23,1,http://images.brickset.com/sets/images/1187-1.jpg,NA,2,NA,NA,Box,Promotional
1192,Stack_N'_Learn_Gift_Box,1999,Primo,,38,2,http://images.brickset.com/sets/images/1192-1.jpg,NA,20,NA,NA,Not_specified,Not_specified
1193,Water_Park_Tub_,1999,Duplo,,44,2,http://images.brickset.com/sets/images/1193-1.jpg,NA,20,NA,NA,Not_specified,Not_specified
1194,Birthday_Table_Set,1999,Classic,,400,NA,http://images.brickset.com/sets/images/1194-1.jpg,NA,20,NA,NA,Not_specified,Not_specified
1246,Helicopter,1999,Town,City,26,1,http://images.brickset.com/sets/images/1246-1.jpg,NA,1.7,NA,NA,Box,Promotional
1247,Patrol_Car,1999,Town,City,32,1,http://images.brickset.com/sets/images/1247-1.jpg,NA,1.7,NA,NA,Box,Promotional
1248,Fire_Boat,1999,Town,City,24,1,http://images.brickset.com/sets/images/1248-1.jpg,NA,1.7,NA,NA,Box,Promotional
1249,Tri-motorbike,1999,Town,City,14,1,http://images.brickset.com/sets/images/1249-1.jpg,NA,1.7,NA,NA,Box,Promotional
1250,Dragster,1999,Town,City,25,1,http://images.brickset.com/sets/images/1250-1.jpg,NA,1.7,NA,NA,Box,Promotional
1251,Go-Cart,1999,Town,City,26,1,http://images.brickset.com/sets/images/1251-1.jpg,NA,1.7,NA,NA,Box,Promotional
1252,Shell_Tanker,1999,Town,Shell,107,1,http://images.brickset.com/sets/images/1252-1.jpg,NA,7,NA,NA,Box,Promotional
1253,Shell_Race_Car_Transporter,1999,Town,Shell,102,1,http://images.brickset.com/sets/images/1253-1.jpg,NA,6.25,NA,NA,Box,Promotional
1254,Shell_Convenience_Store,1999,Town,Shell,159,3,http://images.brickset.com/sets/images/1254-1.jpg,NA,13,NA,NA,Box,Promotional
1255,Shell_Car_Wash,1999,Town,Shell,137,2,http://images.brickset.com/sets/images/1255-1.jpg,NA,13,NA,NA,Box,Promotional
1256,Shell_Service_Station,1999,Town,Shell,144,2,http://images.brickset.com/sets/images/1256-1.jpg,NA,20,NA,NA,Box,Promotional
1265,Moon_Buggy,1999,Town,Space_Port,25,1,http://images.brickset.com/sets/images/1265-1.jpg,NA,3,NA,NA,Box,Retail_-_limited
1268,Bike_Blaster,1999,Technic,,28,NA,http://images.brickset.com/sets/images/1268-1.jpg,NA,2,NA,NA,Polybag,Retail_-_limited
1269,White_Ninja,1999,Castle,Ninja,23,1,http://images.brickset.com/sets/images/1269-1.jpg,NA,3,NA,NA,Not_specified,Not_specified
1271,Jungle_Surprise,1999,Adventurers,Jungle,33,1,http://images.brickset.com/sets/images/1271-1.jpg,NA,2,NA,NA,Box,Unknown
1841,{Aeroplane},1999,Classic,,15,NA,http://images.brickset.com/sets/images/1841-1.jpg,NA,0,NA,NA,Polybag,Promotional
1995,{Racer},1999,Classic,,15,NA,http://images.brickset.com/sets/images/1995-1.jpg,NA,0,NA,NA,Polybag,Promotional
2025,{Boat},1999,Classic,,12,NA,http://images.brickset.com/sets/images/2025-1.jpg,NA,0,NA,NA,Polybag,Promotional
2045,{Car},1999,Classic,,17,NA,http://images.brickset.com/sets/images/2045-1.jpg,NA,0,NA,NA,Polybag,Promotional
2047,{Aeroplane},1999,Classic,,13,NA,http://images.brickset.com/sets/images/2047-1.jpg,NA,0,NA,NA,Polybag,Promotional
2069,{Boat},1999,Classic,,15,NA,http://images.brickset.com/sets/images/2069-1.jpg,NA,0,NA,NA,Polybag,Promotional
2075,{Aeroplane},1999,Classic,,14,NA,http://images.brickset.com/sets/images/2075-1.jpg,NA,0,NA,NA,Polybag,Promotional
2101,Circus_Catapult,1999,Primo,,6,1,http://images.brickset.com/sets/images/2101-1.jpg,NA,10,NA,NA,Not_specified,Not_specified
2103,Busy_Builder_Starter_Set,1999,Primo,,7,NA,http://images.brickset.com/sets/images/2103-1.jpg,NA,5,NA,NA,Not_specified,Not_specified
2106,Scoop_'n'_Squirt_Fun_Pack,1999,Primo,,7,2,http://images.brickset.com/sets/images/2106-1.jpg,NA,18,NA,NA,Not_specified,Not_specified
2107,Turtle_Wagon,1999,Primo,,29,1,http://images.brickset.com/sets/images/2107-1.jpg,NA,25,NA,NA,Not_specified,Not_specified
2108,Perky_Paddler,1999,Primo,,3,1,http://images.brickset.com/sets/images/2108-1.jpg,NA,9,NA,NA,Not_specified,Not_specified
2284,Clown_Go_Round,1999,Duplo,,14,NA,http://images.brickset.com/sets/images/2284-1.jpg,NA,6,NA,NA,Not_specified,Not_specified
2774,Red_Tiger,1999,Town,Special,141,3,http://images.brickset.com/sets/images/2774-1.jpg,NA,15,NA,NA,Box,Promotional_(Airline)
2803,Dinosaur_Babies,1999,Duplo,,17,2,http://images.brickset.com/sets/images/2803-1.jpg,NA,10,NA,NA,Not_specified,Not_specified
2814,Building_Team,1999,Duplo,,38,3,http://images.brickset.com/sets/images/2814-1.jpg,NA,30,NA,NA,Not_specified,Not_specified
2819,Brick_Mixer,1999,Duplo,,68,1,http://images.brickset.com/sets/images/2819-1.jpg,NA,25,NA,NA,Not_specified,Not_specified
2830,The_Strawberries,1999,Duplo,Little_Forest_Friends,10,2,http://images.brickset.com/sets/images/2830-1.jpg,NA,10,NA,NA,Not_specified,Not_specified
2831,The_Toadstools,1999,Duplo,Little_Forest_Friends,11,2,http://images.brickset.com/sets/images/2831-1.jpg,NA,10,NA,NA,Not_specified,Not_specified
2832,The_Bluebells,1999,Duplo,Little_Forest_Friends,10,2,http://images.brickset.com/sets/images/2832-1.jpg,NA,10,NA,NA,Not_specified,Not_specified
2981,Pooh_and_his_Honeypot,1999,Duplo,Winnie_the_Pooh,7,1,http://images.brickset.com/sets/images/2981-1.jpg,NA,6,NA,NA,Not_specified,Not_specified
2982,Pooh's_Birthday,1999,Duplo,Winnie_the_Pooh,7,2,http://images.brickset.com/sets/images/2982-1.jpg,NA,8,NA,NA,Not_specified,Not_specified
2983,Pooh_and_Tigger_Play_Hide_and_Seek,1999,Duplo,Winnie_the_Pooh,12,2,http://images.brickset.com/sets/images/2983-1.jpg,NA,10,NA,NA,Not_specified,Not_specified
2984,Pooh_and_Piglet_go_Honey-Hunting,1999,Duplo,Winnie_the_Pooh,20,2,http://images.brickset.com/sets/images/2984-1.jpg,NA,15,NA,NA,Not_specified,Not_specified
2985,Tigger's_Slippery_Slide,1999,Duplo,Winnie_the_Pooh,17,2,http://images.brickset.com/sets/images/2985-1.jpg,NA,18,NA,NA,Not_specified,Not_specified
2987,Welcome_to_the_Hundred_Acre_Wood,1999,Duplo,Winnie_the_Pooh,32,4,http://images.brickset.com/sets/images/2987-1.jpg,NA,30,NA,NA,Not_specified,Not_specified
3036,Large_Bucket,1999,Duplo,,70,1,http://images.brickset.com/sets/images/3036-1.jpg,NA,10,NA,NA,Bucket,Retail
3050,Shanghai_Surprise,1999,Castle,Ninja,104,3,http://images.brickset.com/sets/images/3050-1.jpg,NA,12,NA,NA,Box,Retail
3051,Blaze_Attack,1999,Castle,Ninja,145,2,http://images.brickset.com/sets/images/3051-1.jpg,NA,15,NA,NA,Box,Retail
3052,Ninja_Fire_Fortress,1999,Castle,Ninja,169,3,http://images.brickset.com/sets/images/3052-1.jpg,NA,30,NA,NA,Box,Retail
3053,Emperor's_Stronghold,1999,Castle,Ninja,331,4,http://images.brickset.com/sets/images/3053-1.jpg,NA,40,NA,NA,Box,Retail
3134,Marie_in_Happy_Flowers,1999,Scala,,9,1,http://images.brickset.com/sets/images/3134-1.jpg,NA,8,NA,NA,Not_specified,Not_specified
3143,Camping_Trip,1999,Scala,,60,1,http://images.brickset.com/sets/images/3143-1.jpg,NA,41.5,NA,NA,Not_specified,Not_specified
3144,Horse_Stable,1999,Scala,,35,NA,http://images.brickset.com/sets/images/3144-1.jpg,NA,17,NA,NA,Not_specified,Not_specified
3438,McDonalds_Restaurant,1999,Town,Special,98,2,http://images.brickset.com/sets/images/3438-1.jpg,NA,10,NA,NA,Box,LEGO_exclusive
3803,Robotics_Invention_System_Upgrade_Kit,1999,Mindstorms,1.0,70,NA,http://images.brickset.com/sets/images/3803-1.jpg,NA,25,NA,NA,Box,Retail_-_limited
4215,Basic_Building_Set,_3+,1999,Basic,,264,NA,http://images.brickset.com/sets/images/4215-1.jpg,NA,17,NA,NA,Not_specified,Not_specified
4216,Basic_Building_Set,_3+,1999,Basic,,509,NA,http://images.brickset.com/sets/images/4216-1.jpg,NA,30,NA,NA,Not_specified,Not_specified
4281,Trial_Classic_Bag_3+,1999,Classic,,25,NA,http://images.brickset.com/sets/images/4281-1.jpg,NA,2,NA,NA,Polybag,Not_specified
4282,Trial_Classic_Bag_5+,1999,Classic,,37,NA,http://images.brickset.com/sets/images/4282-1.jpg,NA,2,NA,NA,Polybag,Not_specified
4283,Trial_Size_Box_3+,1999,Classic,,53,NA,http://images.brickset.com/sets/images/4283-1.jpg,NA,4,NA,NA,Not_specified,Not_specified
4284,Trial_Size_Box_5+,1999,Classic,,121,1,http://images.brickset.com/sets/images/4284-1.jpg,NA,6,NA,NA,Not_specified,Not_specified
4288,Classic_Bucket,1999,Classic,,400,2,http://images.brickset.com/sets/images/4288-1.jpg,NA,10,NA,NA,Not_specified,Not_specified
4291,Big_Box_Playscape,1999,Classic,,762,2,http://images.brickset.com/sets/images/4291-1.jpg,NA,40,NA,NA,Not_specified,Not_specified
4293,Value_Pack,1999,Classic,,806,NA,http://images.brickset.com/sets/images/4293-1.jpg,NA,30,NA,NA,Not_specified,Not_specified
4519,Rail_Crossing,1999,Trains,9_V,1,NA,http://images.brickset.com/sets/images/4519-1.jpg,7.99,9.99,NA,NA,Box,Retail
4533,Train_Track_Snow_Remover,1999,Trains,9_V,58,1,http://images.brickset.com/sets/images/4533-1.jpg,NA,9,NA,NA,Box,Retail_-_limited
4541,Rail_and_Road_Service_Truck,1999,Trains,9_V,122,2,http://images.brickset.com/sets/images/4541-1.jpg,NA,13,NA,NA,Box,Retail_-_limited
4553,Train_Wash,1999,Trains,9_V,185,2,http://images.brickset.com/sets/images/4553-1.jpg,NA,30,NA,NA,Box,Retail_-_limited
4556,Train_Station,1999,Trains,9_V,236,7,http://images.brickset.com/sets/images/4556-1.jpg,NA,42,NA,NA,Box,Retail_-_limited
4557,Freight_Loading_Station,1999,Trains,9_V,215,2,http://images.brickset.com/sets/images/4557-1.jpg,NA,30,NA,NA,Box,Retail_-_limited
4561,Railway_Express,1999,Trains,9_V,665,9,http://images.brickset.com/sets/images/4561-1.jpg,NA,130,NA,NA,Box,Retail
4805,Ninja_Knights,1999,Castle,Ninja,31,5,http://images.brickset.com/sets/images/4805-1.jpg,NA,6,NA,NA,Box,Retail
4910,The_Hover_Scout,1999,Rock_Raiders,,40,1,http://images.brickset.com/sets/images/4910-1.jpg,NA,3,NA,NA,Box,Retail
4920,The_Rapid_Rider,1999,Rock_Raiders,,39,1,http://images.brickset.com/sets/images/4920-1.jpg,NA,4,NA,NA,Box,Retail
4930,The_Rock_Raiders,1999,Rock_Raiders,,46,5,http://images.brickset.com/sets/images/4930-1.jpg,NA,6,NA,NA,Box,Retail
4940,The_Granite_Grinder,1999,Rock_Raiders,,109,1,http://images.brickset.com/sets/images/4940-1.jpg,NA,15,NA,NA,Box,Retail
4950,The_Loader-Dozer,1999,Rock_Raiders,,90,1,http://images.brickset.com/sets/images/4950-1.jpg,NA,20,NA,NA,Box,Retail
4970,The_Chrome_Crusher,1999,Rock_Raiders,,168,1,http://images.brickset.com/sets/images/4970-1.jpg,NA,30,NA,NA,Box,Retail
4980,The_Tunnel_Transport,1999,Rock_Raiders,,351,2,http://images.brickset.com/sets/images/4980-1.jpg,NA,50,NA,NA,Box,Retail
4990,The_Rock_Raiders_HQ,1999,Rock_Raiders,,406,4,http://images.brickset.com/sets/images/4990-1.jpg,NA,80,NA,NA,Box,Retail
5203,Technic_Alloy_Wheels_(and_Tyres),1999,Service_Packs,Technic,4,NA,http://images.brickset.com/sets/images/5203-1.jpg,NA,5,NA,NA,Polybag,LEGO_exclusive
